Date,District,Temperature,Humidity,WindSpeed,Pressure,Rainfall,HeatIndex,RiskCategory
2025-01-02,Mayurbhanj,18.9,45,10,1017,0,18,Normal
2025-01-02,Nabarangapur,19.6,53,9.9,1014,0,19,Normal
2025-01-02,Nayagarh,19.2,51,5,1015,0,18.5,Normal
2025-01-02,Nuapada,21.1,57,6.3,1016,0,20.8,Normal
2025-01-02,Puri,20.1,58,6.3,1014,0,19.7,Normal
2025-01-02,Rayagada,17.6,44,11.4,1015,0,16.6,Normal
2025-01-02,Sambalpur,22.6,48,6,1017,0,22.2,Normal
2025-01-02,Subarnapur,22.1,49,5.5,1016,0,21.6,Normal
2025-01-02,Sundargarh,18.9,55,6.4,1016,0,18.3,Normal
2025-01-03,Angul,24.6,45,6,1016,0,24.3,Normal
2025-01-03,Balangir,25,44,9.5,1014,0,24.7,Normal
2025-01-03,Baleshwar,21.6,53,8.2,1014,0,21.2,Normal
2025-01-03,Bargarh,20.2,53,4.2,1014,0,19.7,Normal
2025-01-03,Bhadrak,17.3,51,5.2,1015,0,16.4,Normal
2025-01-03,Boudh,20.1,53,4.3,1013,0,19.5,Normal
2025-01-03,Cuttack,21.7,44,7.6,1016,0,21.1,Normal
2025-01-03,Debagarh,22.1,48,6.9,1016,0,21.6,Normal
2025-01-03,Dhenkanal,20,56,6.4,1015,0,19.5,Normal
2025-01-03,Gajapati,21.3,50,6.2,1016,0,20.8,Normal
2025-01-03,Ganjam,18.3,61,9.9,1014,0,17.8,Normal
2025-01-03,Jagatsinghapur,18.6,57,6.9,1016,0,18,Normal
2025-01-03,Jajapur,22.1,45,11.7,1016,0,21.5,Normal
2025-01-03,Jharsuguda,25.1,41,10.4,1017,0,24.7,Normal
2025-01-03,Kalahandi,18,54,4.4,1015,0,17.3,Normal
2025-01-03,Kandhamal,14.6,58,7.5,1014,0,13.6,Normal
2025-01-03,Kendrapara,22,55,5.8,1016,0,21.7,Normal
2025-01-03,Kendujhar,19.4,56,5.1,1016,0,18.9,Normal
2025-01-03,Khordha,22.5,44,6.1,1013,0,22,Normal
2025-01-03,Koraput,17.9,54,11.5,1014,0,17.2,Normal
2025-01-03,Malkangiri,19,48,11.8,1017,0,18.2,Normal
2025-01-03,Mayurbhanj,20.9,44,5.1,1017,0,20.2,Normal
2025-01-03,Nabarangapur,21.3,45,6.1,1016,0,20.7,Normal
2025-01-03,Nayagarh,20.7,53,9.2,1016,0,20.2,Normal
2025-01-03,Nuapada,22,43,8.6,1015,0,21.4,Normal
2025-01-03,Puri,21,60,11.4,1014,0,20.7,Normal
2025-01-03,Rayagada,17.4,44,7,1013,0,16.3,Normal
2025-01-03,Sambalpur,21.8,39,4.6,1016,0,21.1,Normal
2025-01-03,Subarnapur,21.5,46,8.9,1016,0,20.9,Normal
2025-01-03,Sundargarh,17.3,51,8.9,1015,0,16.4,Normal
2025-01-04,Angul,25.5,50,10.3,1015,0,25.4,Normal
2025-01-04,Balangir,25.5,41,7.2,1015,0,25.2,Normal
2025-01-04,Baleshwar,18.2,48,6,1016,0,17.3,Normal
2025-01-04,Bargarh,20.7,56,9.8,1016,0,20.3,Normal
2025-01-04,Bhadrak,22.1,47,4.4,1015,0,21.6,Normal
2025-01-04,Boudh,21.5,56,11.8,1016,0,21.2,Normal
2025-01-04,Cuttack,22,45,5,1013,0,21.4,Normal
2025-01-04,Debagarh,22.1,56,4.7,1013,0,21.8,Normal
2025-01-04,Dhenkanal,17.6,49,6.6,1014,0,16.7,Normal
2025-01-04,Gajapati,22.2,48,6.9,1017,0,21.7,Normal
2025-01-04,Ganjam,17.4,60,5.6,1013,0,16.8,Normal
2025-01-04,Jagatsinghapur,19.6,52,10.5,1014,0,19,Normal
2025-01-04,Jajapur,21.7,49,6.3,1017,0,21.2,Normal
2025-01-04,Jharsuguda,23.5,52,8.2,1017,0,23.3,Normal
2025-01-04,Kalahandi,20.2,56,9.8,1017,0,19.7,Normal
2025-01-04,Kandhamal,17.6,57,8.3,1015,0,16.9,Normal
2025-01-04,Kendrapara,17.4,64,9,1016,0,16.9,Normal
2025-01-04,Kendujhar,22.4,45,5.2,1016,0,21.9,Normal
2025-01-04,Khordha,18,54,9.2,1016,0,17.3,Normal
2025-01-04,Koraput,15.7,51,10,1014,0,14.7,Normal
2025-01-04,Malkangiri,22.5,48,5.4,1014,0,22.1,Normal
2025-01-04,Mayurbhanj,17.3,51,10.9,1016,0,16.4,Normal
2025-01-04,Nabarangapur,21.1,57,8.3,1013,0,20.8,Normal
2025-01-04,Nayagarh,17.6,51,11.5,1017,0,16.7,Normal
2025-01-04,Nuapada,20.4,56,4.5,1013,0,20,Normal
2025-01-04,Puri,16.4,62,6.3,1014,0,15.7,Normal
2025-01-04,Rayagada,18.1,45,6.7,1016,0,17.1,Normal
2025-01-04,Sambalpur,22.6,42,4.4,1013,0,22,Normal
2025-01-04,Subarnapur,20.2,51,7.4,1014,0,19.6,Normal
2025-01-04,Sundargarh,22.6,50,11.4,1015,0,22.2,Normal
2025-01-05,Angul,21,44,8.8,1015,0,20.3,Normal
2025-01-05,Balangir,25.3,41,4.4,1014,0,25,Normal
2025-01-05,Baleshwar,18.9,47,12,1016,0,18.1,Normal
2025-01-05,Bargarh,18.6,51,6.8,1016,0,17.8,Normal
2025-01-05,Bhadrak,18.2,51,10.9,1016,0,17.4,Normal
2025-01-05,Boudh,21.8,52,11,1015,0,21.4,Normal
2025-01-05,Cuttack,20.3,57,6.4,1016,0,19.9,Normal
2025-01-05,Debagarh,19.5,52,9,1015,0,18.9,Normal
2025-01-05,Dhenkanal,19.7,49,9.5,1014,0,19,Normal
2025-01-05,Gajapati,21.9,51,5.3,1015,0,21.5,Normal
2025-01-05,Ganjam,19.1,59,7.7,1016,0,18.6,Normal
2025-01-05,Jagatsinghapur,21.3,62,8.4,1017,0,21.1,Normal
2025-01-05,Jajapur,19.4,48,8.3,1015,0,18.6,Normal
2025-01-05,Jharsuguda,23.2,51,9.6,1014,0,22.9,Normal
2025-01-05,Kalahandi,17.8,57,11.9,1013,0,17.1,Normal
2025-01-05,Kandhamal,19,50,9.1,1016,0,18.3,Normal
2025-01-05,Kendrapara,21.2,51,8.4,1014,0,20.7,Normal
2025-01-05,Kendujhar,18.8,55,6.7,1015,0,18.2,Normal
2025-01-05,Khordha,20.6,51,10.9,1015,0,20,Normal
2025-01-05,Koraput,17.9,58,11.9,1016,0,17.3,Normal
2025-01-05,Malkangiri,22.6,43,11.7,1017,0,22,Normal
2025-01-05,Mayurbhanj,17.2,44,7.6,1016,0,16.1,Normal
2025-01-05,Nabarangapur,18.1,48,4.8,1014,0,17.2,Normal
2025-01-05,Nayagarh,18.7,56,10.7,1015,0,18.1,Normal
2025-01-05,Nuapada,21.6,48,11,1014,0,21.1,Normal
2025-01-05,Puri,21.4,58,7.7,1016,0,21.1,Normal
2025-01-05,Rayagada,18.4,53,10.6,1017,4.3,17.7,Normal
2025-01-05,Sambalpur,24,46,6.2,1017,0,23.7,Normal
2025-01-05,Subarnapur,19.7,57,8.8,1016,0,19.2,Normal
2025-01-05,Sundargarh,20.9,47,4.5,1013,0,20.3,Normal
2025-01-06,Angul,21.3,52,9.1,1016,0,20.8,Normal
2025-01-06,Balangir,23.7,41,6.2,1016,0,23.2,Normal
2025-01-06,Baleshwar,18.9,55,9.7,1015,0,18.3,Normal
2025-01-06,Bargarh,17.6,53,7.2,1014,0,16.8,Normal
2025-01-06,Bhadrak,18.7,43,10.7,1016,0,17.7,Normal
2025-01-06,Boudh,17.8,47,4.3,1016,0,16.9,Normal
2025-01-06,Cuttack,22.1,56,8,1017,0,21.8,Normal
2025-01-06,Debagarh,19.9,51,10,1014,0,19.3,Normal
2025-01-06,Dhenkanal,21.4,47,11.8,1015,0,20.8,Normal
2025-01-06,Gajapati,19.6,57,9.9,1013,0,19.1,Normal
2025-01-06,Ganjam,20.4,53,8.7,1016,0,19.9,Normal
2025-01-06,Jagatsinghapur,16.4,57,6.2,1016,0,15.6,Normal
2025-01-06,Jajapur,20,49,6.8,1014,0,19.3,Normal
2025-01-06,Jharsuguda,23.9,49,7.6,1015,0,23.6,Normal
2025-01-06,Kalahandi,18.6,54,11.8,1015,0,17.9,Normal
2025-01-06,Kandhamal,15.8,54,10.9,1013,0,14.8,Normal
2025-01-06,Kendrapara,17.3,60,11.7,1015,0,16.7,Normal
2025-01-06,Kendujhar,22.4,49,5,1017,0,22,Normal
2025-01-06,Khordha,18.6,46,9.5,1013,0,17.7,Normal
2025-01-06,Koraput,13.6,57,5.5,1016,0,12.5,Normal
2025-01-06,Malkangiri,22.1,46,9.3,1015,0,21.6,Normal
2025-01-06,Mayurbhanj,18.3,44,10.4,1015,0,17.3,Normal
2025-01-06,Nabarangapur,19.7,53,5.1,1013,0,19.1,Normal
2025-01-06,Nayagarh,17.1,45,5.5,1015,0,16,Normal
2025-01-06,Nuapada,17.9,54,4.5,1013,0,17.2,Normal
2025-01-06,Puri,17.3,55,10.9,1015,3.6,16.5,Normal
2025-01-06,Rayagada,21,49,10,1014,0,20.4,Normal
2025-01-06,Sambalpur,24.7,47,5.1,1016,0,24.5,Normal
2025-01-06,Subarnapur,21,47,11.7,1014,0,20.4,Normal
2025-01-06,Sundargarh,17.4,55,7.3,1013,0,16.6,Normal
2025-01-07,Angul,20.9,44,5.8,1016,0,20.2,Normal
2025-01-07,Balangir,24.8,50,4.6,1014,0,24.6,Normal
2025-01-07,Baleshwar,21.8,49,12,1015,0,21.3,Normal
2025-01-07,Bargarh,20.3,54,4.6,1016,0,19.8,Normal
2025-01-07,Bhadrak,19,51,5.6,1016,0,18.3,Normal
2025-01-07,Boudh,18.8,46,6.2,1016,0,17.9,Normal
2025-01-07,Cuttack,17.1,47,11.3,1016,0,16.1,Normal
2025-01-07,Debagarh,17.8,54,8.1,1013,0,17,Normal
2025-01-07,Dhenkanal,21.7,49,5.7,1014,0,21.2,Normal
2025-01-07,Gajapati,17.8,55,7,1015,0,17.1,Normal
2025-01-07,Ganjam,19.2,57,10.8,1016,0,18.7,Normal
2025-01-07,Jagatsinghapur,18.9,58,8.4,1016,0,18.4,Normal
2025-01-07,Jajapur,20.8,50,5.3,1017,0,20.2,Normal
2025-01-07,Jharsuguda,22.4,52,6.9,1015,0,22.1,Normal
2025-01-07,Kalahandi,18.1,43,10.6,1017,0,17.1,Normal
2025-01-07,Kandhamal,17.5,61,8.2,1015,0,16.9,Normal
2025-01-07,Kendrapara,21.5,52,6.4,1015,0,21.1,Normal
2025-01-07,Kendujhar,21,47,6,1015,0,20.4,Normal
2025-01-07,Khordha,22.4,55,5.3,1015,0,22.1,Normal
2025-01-07,Koraput,17.2,56,8.2,1015,0,16.4,Normal
2025-01-07,Malkangiri,22.3,57,6.7,1015,0,22.1,Normal
2025-01-07,Mayurbhanj,20.7,49,10.6,1015,0,20.1,Normal
2025-01-07,Nabarangapur,18.5,43,8.6,1015,0,17.5,Normal
2025-01-07,Nayagarh,18.3,45,4.2,1016,0,17.4,Normal
2025-01-07,Nuapada,18.8,49,8.9,1015,0,18,Normal
2025-01-07,Puri,16.5,55,10.5,1013,0,15.6,Normal
2025-01-07,Rayagada,17.1,55,6.9,1016,0,16.3,Normal
2025-01-07,Sambalpur,20.3,52,4.2,1017,0,19.7,Normal
2025-01-07,Subarnapur,21.2,53,9.5,1014,0,20.8,Normal
2025-01-07,Sundargarh,18.7,53,9.5,1015,0,18,Normal
2025-01-08,Angul,24,51,7.6,1014,0,23.8,Normal
2025-01-08,Balangir,24,42,11.1,1016,0,23.6,Normal
2025-01-08,Baleshwar,18.8,47,4.9,1014,0,18,Normal
2025-01-08,Bargarh,18.6,46,7.7,1017,0,17.7,Normal
2025-01-08,Bhadrak,20,50,4.9,1016,0,19.4,Normal
2025-01-08,Boudh,21.9,49,7,1014,0,21.4,Normal
2025-01-08,Cuttack,22.6,48,4.2,1016,0,22.2,Normal
2025-01-08,Debagarh,21.5,50,5.5,1017,0,21,Normal
2025-01-08,Dhenkanal,22.5,54,4.6,1014,0,22.2,Normal
2025-01-08,Gajapati,21.9,46,9.4,1013,0,21.3,Normal
2025-01-08,Ganjam,17.3,51,11.2,1017,0,16.4,Normal
2025-01-08,Jagatsinghapur,16.8,64,4.8,1013,0,16.2,Normal
2025-01-08,Jajapur,21.6,51,4.2,1014,0,21.1,Normal
2025-01-08,Jharsuguda,20.4,52,10.9,1014,0,19.9,Normal
2025-01-08,Kalahandi,21.5,51,11.7,1017,0,21,Normal
2025-01-08,Kandhamal,16.7,62,9.3,1014,0,16,Normal
2025-01-08,Kendrapara,16.1,55,6.2,1017,0,15.2,Normal
2025-01-08,Kendujhar,20.4,57,4.8,1016,0,20,Normal
2025-01-08,Khordha,18.9,44,6.4,1015,0,18,Normal
2025-01-08,Koraput,18.1,56,9.1,1015,0,17.4,Normal
2025-01-08,Malkangiri,21.2,47,5.7,1013,0,20.6,Normal
2025-01-08,Mayurbhanj,18.7,44,7.4,1016,4.2,17.8,Normal
2025-01-08,Nabarangapur,18.2,51,4.6,1014,0,17.4,Normal
2025-01-08,Nayagarh,22.5,53,4.2,1016,0,22.2,Normal
2025-01-08,Nuapada,17.7,50,8.2,1015,0,16.8,Normal
2025-01-08,Puri,16.6,62,4.4,1015,0,15.9,Normal
2025-01-08,Rayagada,18.3,52,4.9,1014,0,17.5,Normal
2025-01-08,Sambalpur,21.4,44,11.7,1016,0,20.7,Normal
2025-01-08,Subarnapur,20.8,47,4.5,1016,0,20.2,Normal
2025-01-08,Sundargarh,17.5,49,10.3,1014,0,16.6,Normal
2025-01-09,Angul,23.1,40,4.5,1014,0,22.5,Normal
2025-01-09,Balangir,23.6,48,11.8,1014,0,23.3,Normal
2025-01-09,Baleshwar,17.7,52,11.4,1014,0,16.9,Normal
2025-01-09,Bargarh,19.4,51,8.9,1014,0,18.7,Normal
2025-01-09,Bhadrak,22.3,56,6.9,1016,0,22,Normal
2025-01-09,Boudh,20.7,46,9.9,1015,0,20,Normal
2025-01-09,Cuttack,17.8,43,10.8,1014,0,16.8,Normal
2025-01-09,Debagarh,21.6,48,7.1,1017,0,21.1,Normal
2025-01-09,Dhenkanal,20.3,46,9.7,1013,0,19.6,Normal
2025-01-09,Gajapati,17.1,53,4.4,1015,0,16.2,Normal
2025-01-09,Ganjam,20.4,51,9.2,1015,0,19.8,Normal
2025-01-09,Jagatsinghapur,21.2,64,7.8,1013,0,21,Normal
2025-01-09,Jajapur,22.5,54,7.5,1014,0,22.2,Normal
2025-01-09,Jharsuguda,24.4,45,6.1,1014,0,24.1,Normal
2025-01-09,Kalahandi,20.8,44,4.6,1015,0,20.1,Normal
2025-01-09,Kandhamal,18.1,51,5.5,1016,0,17.3,Normal
2025-01-09,Kendrapara,16.5,55,6.8,1016,0,15.6,Normal
2025-01-09,Kendujhar,18.8,46,4,1015,0,17.9,Normal
2025-01-09,Khordha,19.3,51,9.1,1015,0,18.6,Normal
2025-01-09,Koraput,13.5,51,6.2,1014,0,12.2,Normal
2025-01-09,Malkangiri,20.5,54,11.1,1015,0,20,Normal
2025-01-09,Mayurbhanj,22.7,43,7,1014,0,22.1,Normal
2025-01-09,Nabarangapur,20,51,10.3,1014,0,19.4,Normal
2025-01-09,Nayagarh,21.3,57,4.9,1015,0,21,Normal
2025-01-09,Nuapada,22.4,48,8.7,1014,0,21.9,Normal
2025-01-09,Puri,18.3,64,11,1016,0,17.9,Normal
2025-01-09,Rayagada,22.4,51,7.4,1016,0,22,Normal
2025-01-09,Sambalpur,21.4,49,4.1,1015,0,20.9,Normal
2025-01-09,Subarnapur,19,56,11.1,1014,0,18.4,Normal
2025-01-09,Sundargarh,21.1,46,8.7,1016,0,20.5,Normal
2025-01-10,Angul,23,49,5.1,1016,0,22.6,Normal
2025-01-10,Balangir,23.9,45,5.6,1017,0,23.5,Normal
2025-01-10,Baleshwar,20.5,50,10.4,1016,0,19.9,Normal
2025-01-10,Bargarh,19.8,57,10.3,1017,0,19.3,Normal
2025-01-10,Bhadrak,17.6,45,5.4,1015,2.9,16.6,Normal
2025-01-10,Boudh,19.9,52,8.6,1014,0,19.3,Normal
2025-01-10,Cuttack,20.8,44,9,1016,0,20.1,Normal
2025-01-10,Debagarh,21.8,57,6.3,1016,0,21.5,Normal
2025-01-10,Dhenkanal,21,54,4.5,1015,0,20.6,Normal
2025-01-10,Gajapati,18.2,56,10.4,1017,0,17.5,Normal
2025-01-10,Ganjam,16.5,57,8.8,1013,0,15.7,Normal
2025-01-10,Jagatsinghapur,20.9,55,10.3,1016,0,20.5,Normal
2025-01-10,Jajapur,19.7,48,9.6,1014,0,19,Normal
2025-01-10,Jharsuguda,23,38,7.4,1015,0,22.3,Normal
2025-01-10,Kalahandi,18.5,44,7.5,1013,0,17.6,Normal
2025-01-10,Kandhamal,13.3,59,5.3,1016,0,12.2,Normal
2025-01-10,Kendrapara,21.7,54,9.1,1015,0,21.3,Normal
2025-01-10,Kendujhar,19.1,46,6.3,1014,0,18.3,Normal
2025-01-10,Khordha,20.3,51,6.4,1016,0,19.7,Normal
2025-01-10,Koraput,14.5,54,10.6,1016,6.1,13.4,Normal
2025-01-10,Malkangiri,19.1,57,9.2,1015,0,18.6,Normal
2025-01-10,Mayurbhanj,22.8,44,4,1015,0,22.3,Normal
2025-01-10,Nabarangapur,19.1,52,8.3,1015,0,18.4,Normal
2025-01-10,Nayagarh,18.2,46,11.5,1015,0,17.3,Normal
2025-01-10,Nuapada,22,56,10.6,1013,0,21.7,Normal
2025-01-10,Puri,19.7,52,4.2,1014,0,19.1,Normal
2025-01-10,Rayagada,22.3,43,5.1,1016,0,21.7,Normal
2025-01-10,Sambalpur,21.8,47,7.1,1013,0,21.3,Normal
2025-01-10,Subarnapur,22.1,51,6.6,1016,0,21.7,Normal
2025-01-10,Sundargarh,17.3,44,10,1014,0,16.2,Normal
2025-01-11,Angul,25.2,45,10.4,1015,8.1,25,Normal
2025-01-11,Balangir,23.2,43,8.8,1014,0,22.7,Normal
2025-01-11,Baleshwar,17.7,56,8.1,1015,0,17,Normal
2025-01-11,Bargarh,19.7,50,7,1016,0,19,Normal
2025-01-11,Bhadrak,21.1,44,10.7,1016,0,20.4,Normal
2025-01-11,Boudh,20.6,50,10.3,1013,0,20,Normal
2025-01-11,Cuttack,21,55,4.4,1014,1.3,20.6,Normal
2025-01-11,Debagarh,17.9,45,7.4,1014,0,16.9,Normal
2025-01-11,Dhenkanal,19,53,8.9,1016,0,18.3,Normal
2025-01-11,Gajapati,17.5,52,11.1,1014,0,16.7,Normal
2025-01-11,Ganjam,20.7,58,6.5,1014,0,20.3,Normal
2025-01-11,Jagatsinghapur,17.1,55,11.2,1017,0,16.3,Normal
2025-01-11,Jajapur,19.3,51,5.8,1015,0,18.6,Normal
2025-01-11,Jharsuguda,22.9,41,10.5,1015,0,22.3,Normal
2025-01-11,Kalahandi,19.8,55,8.6,1014,0,19.3,Normal
2025-01-11,Kandhamal,15.4,51,6.1,1016,0,14.3,Normal
2025-01-11,Kendrapara,20.4,58,4.7,1015,0,20,Normal
2025-01-11,Kendujhar,21.4,57,6.7,1015,0,21.1,Normal
2025-01-11,Khordha,17.9,52,5.4,1017,0,17.1,Normal
2025-01-11,Koraput,16.1,61,7,1015,10.4,15.4,Normal
2025-01-11,Malkangiri,21.4,56,7.4,1016,0,21.1,Normal
2025-01-11,Mayurbhanj,21.4,49,10.9,1017,0,20.9,Normal
2025-01-11,Nabarangapur,21.8,48,5.1,1014,5.5,21.3,Normal
2025-01-11,Nayagarh,20,49,8.2,1015,0,19.3,Normal
2025-01-11,Nuapada,18.5,44,11.2,1015,0,17.6,Normal
2025-01-11,Puri,19,63,4.1,1014,0,18.6,Normal
2025-01-11,Rayagada,18.8,57,9.3,1017,0,18.2,Normal
2025-01-11,Sambalpur,22.3,47,11.5,1014,0,21.8,Normal
2025-01-11,Subarnapur,22.3,57,10.4,1015,0,22.1,Normal
2025-01-11,Sundargarh,22.1,51,7,1016,0,21.7,Normal
2025-01-12,Angul,25.1,50,5,1013,0,25,Normal
2025-01-12,Balangir,25.5,40,11.1,1015,0,25.1,Normal
2025-01-12,Baleshwar,19.6,43,8.9,1014,0,18.7,Normal
2025-01-12,Bargarh,18.6,57,9.7,1013,0,18,Normal
2025-01-12,Bhadrak,23,44,11.7,1014,0,22.5,Normal
2025-01-12,Boudh,21.3,45,10.1,1015,0,20.7,Normal
2025-01-12,Cuttack,20.1,49,9.9,1016,0,19.4,Normal
2025-01-12,Debagarh,19.5,53,11.4,1014,0,18.9,Normal
2025-01-12,Dhenkanal,18.9,57,8.4,1016,0,18.3,Normal
2025-01-12,Gajapati,22.6,48,8.9,1016,0,22.2,Normal
2025-01-12,Ganjam,20.6,58,4.3,1017,0,20.2,Normal
2025-01-12,Jagatsinghapur,18.8,52,7.3,1016,0,18.1,Normal
2025-01-12,Jajapur,19.5,45,11.4,1015,0,18.7,Normal
2025-01-12,Jharsuguda,20.3,48,6.8,1014,0,19.6,Normal
2025-01-12,Kalahandi,21.6,55,5.1,1016,0,21.3,Normal
2025-01-12,Kandhamal,17.3,50,6.3,1013,0,16.4,Normal
2025-01-12,Kendrapara,19.9,59,11,1013,0,19.5,Normal
2025-01-12,Kendujhar,19.8,43,7.6,1015,0,19,Normal
2025-01-12,Khordha,20.8,51,4.9,1013,0,20.3,Normal
2025-01-12,Koraput,17.4,54,8.1,1013,5.4,16.6,Normal
2025-01-12,Malkangiri,18,51,4.6,1015,0,17.2,Normal
2025-01-12,Mayurbhanj,17.7,49,5.8,1015,0,16.8,Normal
2025-01-12,Nabarangapur,20,51,11,1015,0,19.4,Normal
2025-01-12,Nayagarh,21.5,49,5.9,1013,0,21,Normal
2025-01-12,Nuapada,21.2,47,4.7,1014,0,20.6,Normal
2025-01-12,Puri,21.1,63,9,1015,0,20.9,Normal
2025-01-12,Rayagada,17.9,47,11.5,1016,0,17,Normal
2025-01-12,Sambalpur,24.5,40,8.7,1015,0,24,Normal
2025-01-12,Subarnapur,21.5,50,10.5,1014,9.5,21,Normal
2025-01-12,Sundargarh,19.6,52,9.2,1013,0,19,Normal
2025-01-13,Angul,24.8,38,6.4,1013,0,24.3,Normal
2025-01-13,Balangir,23.2,41,11.2,1013,0,22.6,Normal
2025-01-13,Baleshwar,20.6,56,11.9,1014,0,20.2,Normal
2025-01-13,Bargarh,19.6,44,8.3,1015,0,18.8,Normal
2025-01-13,Bhadrak,20.6,46,9.5,1016,0,19.9,Normal
2025-01-13,Boudh,19.1,56,10.2,1014,0,18.5,Normal
2025-01-13,Cuttack,22,57,7,1017,0,21.7,Normal
2025-01-13,Debagarh,19.5,54,10.4,1016,0,18.9,Normal
2025-01-13,Dhenkanal,21.7,52,8.2,1013,0,21.3,Normal
2025-01-13,Gajapati,18.3,57,4.7,1016,5.8,17.7,Normal
2025-01-13,Ganjam,17.5,58,6.1,1015,0,16.8,Normal
2025-01-13,Jagatsinghapur,19,52,8.4,1017,0,18.3,Normal
2025-01-13,Jajapur,19.1,45,11.8,1016,0,18.2,Normal
2025-01-13,Jharsuguda,22.7,47,11.2,1015,0,22.3,Normal
2025-01-13,Kalahandi,17.6,52,5.2,1014,0,16.8,Normal
2025-01-13,Kandhamal,18.9,58,7,1015,0,18.4,Normal
2025-01-13,Kendrapara,20.5,59,12,1014,0,20.1,Normal
2025-01-13,Kendujhar,17.5,44,5.8,1017,0,16.5,Normal
2025-01-13,Khordha,22.1,46,4.1,1015,0,21.6,Normal
2025-01-13,Koraput,18,50,4.7,1017,0,17.2,Normal
2025-01-13,Malkangiri,19.7,51,6.3,1016,0,19.1,Normal
2025-01-13,Mayurbhanj,19.9,49,5.7,1016,0,19.2,Normal
2025-01-13,Nabarangapur,18.3,56,9.3,1014,3.4,17.6,Normal
2025-01-13,Nayagarh,19.4,43,5.4,1014,0,18.5,Normal
2025-01-13,Nuapada,22.4,46,8.8,1014,0,21.9,Normal
2025-01-13,Puri,17.6,58,6.2,1015,0,16.9,Normal
2025-01-13,Rayagada,18.8,43,8.5,1017,0,17.9,Normal
2025-01-13,Sambalpur,21.7,38,10.8,1015,0,20.9,Normal
2025-01-13,Subarnapur,21.5,46,4.8,1016,0,20.9,Normal
2025-01-13,Sundargarh,18.6,46,8.2,1015,0,17.7,Normal
2025-01-14,Angul,23.3,38,5.6,1016,0,22.7,Normal
2025-01-14,Balangir,21.7,48,8.5,1015,0,21.2,Normal
2025-01-14,Baleshwar,22.8,56,5.5,1013,0,22.6,Normal
2025-01-14,Bargarh,22.5,52,5.4,1017,0,22.2,Normal
2025-01-14,Bhadrak,18,56,5,1016,0,17.3,Normal
2025-01-14,Boudh,20.9,43,7.2,1013,0,20.2,Normal
2025-01-14,Cuttack,19.5,52,9.8,1016,0,18.9,Normal
2025-01-14,Debagarh,18,57,11.5,1015,0,17.3,Normal
2025-01-14,Dhenkanal,20.5,56,10.2,1016,0,20.1,Normal
2025-01-14,Gajapati,20.6,51,8.7,1014,0,20,Normal
2025-01-14,Ganjam,18.9,60,10.8,1015,0,18.4,Normal
2025-01-14,Jagatsinghapur,19,54,11,1016,8.9,18.4,Normal
2025-01-14,Jajapur,19.4,54,9.6,1016,0,18.8,Normal
2025-01-14,Jharsuguda,20.2,41,9.8,1016,0,19.3,Normal
2025-01-14,Kalahandi,20.5,57,6.1,1013,0,20.1,Normal
2025-01-14,Kandhamal,18.7,50,11.9,1015,0,17.9,Normal
2025-01-14,Kendrapara,21.5,58,10.5,1017,0,21.2,Normal
2025-01-14,Kendujhar,22.2,45,5.1,1015,0,21.7,Normal
2025-01-14,Khordha,18.6,51,10.4,1017,0,17.8,Normal
2025-01-14,Koraput,18,58,9.1,1016,0,17.4,Normal
2025-01-14,Malkangiri,17,46,7,1016,0,16,Normal
2025-01-14,Mayurbhanj,20.7,57,5.4,1013,0,20.3,Normal
2025-01-14,Nabarangapur,21.3,51,11.9,1017,0,20.8,Normal
2025-01-14,Nayagarh,17.2,47,5.3,1017,0,16.2,Normal
2025-01-14,Nuapada,17,57,8.1,1015,0,16.2,Normal
2025-01-14,Puri,21.9,53,6,1017,0,21.5,Normal
2025-01-14,Rayagada,19.8,52,10.9,1014,0,19.2,Normal
2025-01-14,Sambalpur,24.2,38,5.9,1013,0,23.7,Normal
2025-01-14,Subarnapur,19.4,44,10.9,1013,0,18.5,Normal
2025-01-14,Sundargarh,18.3,44,8.4,1015,0,17.3,Normal
2025-01-15,Angul,24,40,7.3,1014,0,23.5,Normal
2025-01-15,Balangir,24.6,46,7.2,1015,0,24.3,Normal
2025-01-15,Baleshwar,20.3,48,4.3,1016,0,19.6,Normal
2025-01-15,Bargarh,21.4,52,8,1015,0,21,Normal
2025-01-15,Bhadrak,20.9,50,6.9,1016,0,20.4,Normal
2025-01-15,Boudh,22.2,44,11.5,1016,0,21.6,Normal
2025-01-15,Cuttack,19.2,55,11.2,1014,0,18.6,Normal
2025-01-15,Debagarh,17.8,53,10.6,1013,0,17,Normal
2025-01-15,Dhenkanal,19.9,45,5.1,1016,0,19.1,Normal
2025-01-15,Gajapati,17.2,54,11.3,1016,0,16.4,Normal
2025-01-15,Ganjam,17.1,54,8.9,1017,0,16.3,Normal
2025-01-15,Jagatsinghapur,19.3,63,5.7,1015,0,18.9,Normal
2025-01-15,Jajapur,21.8,57,8.8,1014,0,21.5,Normal
2025-01-15,Jharsuguda,20.3,50,8.5,1014,0,19.7,Normal
2025-01-15,Kalahandi,17.5,50,6.6,1014,0,16.6,Normal
2025-01-15,Kandhamal,16.3,56,9.9,1016,8,15.4,Normal
2025-01-15,Kendrapara,19.4,56,7.9,1015,0,18.9,Normal
2025-01-15,Kendujhar,22.2,48,7.1,1016,0,21.7,Normal
2025-01-15,Khordha,19.7,43,5.7,1015,0,18.8,Normal
